originalFilename,newFilename
PWD_TAP-R Formal Filing_4.14.21.pdf,PWD_TAP-R-Formal-Filing_4.14.21.pdf
Parks & Recreation Regulation.pdf,Parks---Recreation-Regulation.pdf
Parks and Recreation Regs. 06-20-16.pdf,Parks-and-Recreation-Regs.-06-20-16.pdf
Parks and Recreation Regs. 08-15-16.pdf,Parks-and-Recreation-Regs.-08-15-16.pdf
Parks and Recreation Regulations Governing Monument Parcel.pdf,Parks-and-Recreation-Regulations-Governing-Monument-Parcel.pdf
Permit Application Extension Reg Approval Letter.pdf,Permit-Application-Extension-Reg-Approval-Letter.pdf
Permit Filing Date_Regulations.pdf,Permit-Filing-Date_Regulations.pdf
Phila Water Dept Amendment Regulation-Chapter 2 Assistance Program.pdf,Phila-Water-Dept-Amendment-Regulation-Chapter-2-Assistance-Program.pdf
Philadelphia Board of Ethics Regulation No. 9_Lobbying_1.pdf,Philadelphia-Board-of-Ethics-Regulation-No.-9_Lobbying_1.pdf
Philadelphia Board of Ethics Regulation No. 9_Lobbying_2.pdf,Philadelphia-Board-of-Ethics-Regulation-No.-9_Lobbying_2.pdf
Philadelphia Board of Ethics Regulation No. 9_Lobbying_3.pdf,Philadelphia-Board-of-Ethics-Regulation-No.-9_Lobbying_3.pdf
Philadelphia Board of Ethics Regulation No. 9_Lobbying_4.pdf,Philadelphia-Board-of-Ethics-Regulation-No.-9_Lobbying_4.pdf
Philadelphia School Income Tax Regs.pdf,Philadelphia-School-Income-Tax-Regs.pdf
PWD_Regulations_Rev. 2-7-14.pdf,PWD_Regulations_Rev.-2-7-14.pdf
Philadelphia Water Department  Regs.pdf,Philadelphia-Water-Department--Regs.pdf
Philadelphia Water Department 9-5-17.pdf,Philadelphia-Water-Department-9-5-17.pdf
PHILADELPHIA CITY PLANNING COMMISSION__Approval memo.pdf,PHILADELPHIA-CITY-PLANNING-COMMISSION__Approval-memo.pdf
Philadelphia Water Department Regs. 01-14-16.pdf,Philadelphia-Water-Department-Regs.-01-14-16.pdf
Philadelphia Water Department Regs. 06-22-15.pdf,Philadelphia-Water-Department-Regs.-06-22-15.pdf
Philadelphia Water Department Regs. 07-10-15.pdf,Philadelphia-Water-Department-Regs.-07-10-15.pdf
Philadelphia Water Department Regs. 09-29-16.pdf,Philadelphia-Water-Department-Regs.-09-29-16.pdf
Philadelphia Water Department Regs. 5-05-16.pdf,Philadelphia-Water-Department-Regs.-5-05-16.pdf
Philadelphia Water Department Regs.6-5-17.pdf,Philadelphia-Water-Department-Regs.6-5-17.pdf
Philadelphia Water Dept 1-3-17.pdf,Philadelphia-Water-Dept-1-3-17.pdf
Philadelphia Water Sewer and Storm Water Board.pdf,Philadelphia-Water-Sewer-and-Storm-Water-Board.pdf
"Philadelphia Water, Sewer, and Storm Water Board Regs. (Final) 12-14-15.pdf",Philadelphia-Water--Sewer--and-Storm-Water-Board-Regs.--Final--12-14-15.pdf
PWD Regulations Chapter 4; 400.2 and 403 Amendments 6.16.22_CLEAN.pdf,PWD-Regulations-Chapter-4--400.2-and-403-Amendments-6.16.22_CLEAN.pdf
Popowsky to Blay 20221109 attaching amended Regulations I_l.1 and II.B.7of Phila Water Sewer and Storm Water Rate Board.pdf,Popowsky-to-Blay-20221109-attaching-amended-Regulations-I_l.1-and-II.B.7of-Phila-Water-Sewer-and-Storm-Water-Rate-Board.pdf
Popowsky to Blay 20221109 attaching amended Regulations_ I_l.1 and II.B.7of Phila Water Sewer and Storm Water Rate Board.pdf,Popowsky-to-Blay-20221109-attaching-amended-Regulations_-I_l.1-and-II.B.7of-Phila-Water-Sewer-and-Storm-Water-Rate-Board.pdf
"Popowsky to Leonard 20210908 _attaching amendment to Regulation I-t of Philadelphia Water, Sewer and Storm Water Rate Board.pdf",Popowsky-to-Leonard-20210908-_attaching-amendment-to-Regulation-I-t-of-Philadelphia-Water--Sewer-and-Storm-Water-Rate-Board.pdf
Popowsky to Leonard 20220615 transmitting 2022 Special Rate Proceeding Rate Determination for filing.pdf,Popowsky-to-Leonard-20220615-transmitting-2022-Special-Rate-Proceeding-Rate-Determination-for-filing.pdf
Popowsky to Leonard 20220615 transmitting 2022 TAP-R Reconciliation Proceeding Rate Determination for filing.pdf,Popowsky-to-Leonard-20220615-transmitting-2022-TAP-R-Reconciliation-Proceeding-Rate-Determination-for-filing.pdf
Popowsky to Leonard 20230621 transmitting 2023 TAP-R Reconciliation Proceeding Rate Determination for filing.pdf,Popowsky-to-Leonard-20230621-transmitting-2023-TAP-R-Reconciliation-Proceeding-Rate-Determination-for-filing.pdf
Popowsky to Leonard 20230621 transmitting_2023 General Rate Proceeding Rate Determination for filing.pdf,Popowsky-to-Leonard-20230621-transmitting_2023-General-Rate-Proceeding-Rate-Determination-for-filing.pdf
"Popowsky to Tann_ 20211105 amended Regulation I-t of Phila Water, Sewer and Storm Water Rate Board.pdf",Popowsky-to-Tann_-20211105-amended-Regulation-I-t-of-Phila-Water--Sewer-and-Storm-Water-Rate-Board.pdf
Popowsky to Tann_ 20211105 attaching amended Regulation I-t of Phila Water Sewer and Storm Water Rate Board.pdf,Popowsky-to-Tann_-20211105-attaching-amended-Regulation-I-t-of-Phila-Water-Sewer-and-Storm-Water-Rate-Board.pdf
Philadelphia Water Department Regs 6-30-17.pdf,Philadelphia-Water-Department-Regs-6-30-17.pdf
Postponed Tax Filing Date - DPC Signed.pdf,Postponed-Tax-Filing-Date---DPC-Signed.pdf
Procurement Department 2-2-18.pdf,Procurement-Department-2-2-18.pdf
Procurement Department Bidding 8-23-17.pdf,Procurement-Department-Bidding-8-23-17.pdf
Procurement Department Regs.7-26-17a.pdf,Procurement-Department-Regs.7-26-17a.pdf
Philadelphia Water Department  Regs. 01-13-17.pdf,Philadelphia-Water-Department--Regs.-01-13-17.pdf
"Popowsky to Tann_20211105_ amended Regulation I-t of Phila Water, Sewer and Storm Water Rate Board.pdf",Popowsky-to-Tann_20211105_-amended-Regulation-I-t-of-Phila-Water--Sewer-and-Storm-Water-Rate-Board.pdf
Property Maintenance Code Regulation Rescission - 12-03-2021.pdf,Property-Maintenance-Code-Regulation-Rescission---12-03-2021.pdf
Proposed Amendment to Regulation 8 - For posting at Records Dept. 06-29-2020.pdf,Proposed-Amendment-to-Regulation-8---For-posting-at-Records-Dept.-06-29-2020.pdf
"Philadelphia Water, Sewer, and Storm Water Board.pdf",Philadelphia-Water--Sewer--and-Storm-Water-Board.pdf
Proposed Changes for January 2022.pdf,Proposed-Changes-for-January-2022.pdf
Proposed Marijuana Regulations for Public Comment 7-12-23 .pdf,Proposed-Marijuana-Regulations-for-Public-Comment-7-12-23-.pdf
Proposed Changes 1-27-2020.pdf,Proposed-Changes-1-27-2020.pdf
Professional Services Small Purchase Regulations Public Hearing Report and Final Regulations_7.17.20.pdf,Professional-Services-Small-Purchase-Regulations-Public-Hearing-Report-and-Final-Regulations_7.17.20.pdf
Public Hearing Notice_Limited Lodging Regulations.pdf,Public-Hearing-Notice_Limited-Lodging-Regulations.pdf
Public Hearing and Revised Regulation Relating to Tobacco Retailing.pdf,Public-Hearing-and-Revised-Regulation-Relating-to-Tobacco-Retailing.pdf
Public health Regulation 10-15-19.pdf,Public-health-Regulation-10-15-19.pdf
RCO Boundary Regulation hearing materials and Report.pdf,RCO-Boundary-Regulation-hearing-materials-and-Report.pdf
Proposed Regulation - Notary Affidavit_7.12.2022.pdf,Proposed-Regulation---Notary-Affidavit_7.12.2022.pdf
Rate Determination - 2022 Special Rate Proceeding - 20220615.pdf,Rate-Determination---2022-Special-Rate-Proceeding---20220615.pdf
Rate Determination - 2022 TAP-R Reconciliation Proceeding - 20220615.pdf,Rate-Determination---2022-TAP-R-Reconciliation-Proceeding---20220615.pdf
Rat Abatement Regulations - 2022_09_16.pdf,Rat-Abatement-Regulations---2022_09_16.pdf
Procurement Small Purchase Regulations executed.pdf,Procurement-Small-Purchase-Regulations-executed.pdf
Rate_Regulation-FY2023_7.25.2022_fully signed.pdf,Rate_Regulation-FY2023_7.25.2022_fully-signed.pdf
Rate_Regulation_FY2023-7.25.2022-fully signed.pdf,Rate_Regulation_FY2023-7.25.2022-fully-signed.pdf
Rates & Charges 2.pdf,Rates---Charges-2.pdf
Rate Regulation_ _FY2023-Final-6.15.2022.pdf,Rate-Regulation_-_FY2023-Final-6.15.2022.pdf
Rates and Charges Regulation-CFC Reduction-7.9.2020.pdf,Rates-and-Charges-Regulation-CFC-Reduction-7.9.2020.pdf
Real Estate Tax  Regulation Section 501 8-31-18.pdf,Real-Estate-Tax--Regulation-Section-501-8-31-18.pdf
Real Estate Tax Regulation Section 407 8-31-18.pdf,Real-Estate-Tax-Regulation-Section-407-8-31-18.pdf
Records 1.pdf,Records-1.pdf
Records 2.pdf,Records-2.pdf
Records 3.pdf,Records-3.pdf
Proposed Tangled Title Regulation - approved by Records 2022_06_02.pdf,Proposed-Tangled-Title-Regulation---approved-by-Records-2022_06_02.pdf
Records 4.pdf,Records-4.pdf
Rates & Charges.pdf,Rates---Charges.pdf
Records Bd. of Ethics Regulations.pdf,Records-Bd.-of-Ethics-Regulations.pdf
Records Cover Memo - Excavation Contractor License Regulation - 2022_08_03.pdf,Records-Cover-Memo---Excavation-Contractor-License-Regulation---2022_08_03.pdf
Rate Regulation FY2024-7.24.2023 with cover.pdf,Rate-Regulation-FY2024-7.24.2023-with-cover.pdf
Records Cover Memo - Marijuana Regulation 7-12-23.pdf,Records-Cover-Memo---Marijuana-Regulation-7-12-23.pdf
Records Cover Memo - PGW Procurement Regulation.pdf,Records-Cover-Memo---PGW-Procurement-Regulation.pdf
Records Cover Memo - Rat Abatement Regulation - 2022_09_16.pdf,Records-Cover-Memo---Rat-Abatement-Regulation---2022_09_16.pdf
Records Cover Memo - Special Inspections Regulation - 2022_08_03.pdf,Records-Cover-Memo---Special-Inspections-Regulation---2022_08_03.pdf
Records Cover Memo - Tangled Title Regulation 2022_06_02.pdf,Records-Cover-Memo---Tangled-Title-Regulation-2022_06_02.pdf
Records Cover Memo - Transgender Discrimination Regulations 2022_06_09.pdf,Records-Cover-Memo---Transgender-Discrimination-Regulations-2022_06_09.pdf
Records Cover Memo - Transparency in Business Regulations.pdf,Records-Cover-Memo---Transparency-in-Business-Regulations.pdf
Records 6.pdf,Records-6.pdf
Records Transmittal Excavation Contractor License.pdf,Records-Transmittal-Excavation-Contractor-License.pdf
Records Transmittal Contractor Continuing Education.pdf,Records-Transmittal-Contractor-Continuing-Education.pdf
Records Transmittal Permit and License Fee Increase.pdf,Records-Transmittal-Permit-and-License-Fee-Increase.pdf
Records Transmittal SVN.pdf,Records-Transmittal-SVN.pdf
Records Transmittal Special Inspector License.pdf,Records-Transmittal-Special-Inspector-License.pdf
Records Transmittal Temp Use Extension.pdf,Records-Transmittal-Temp-Use-Extension.pdf
Records Transmittal _Delinquent Licenses.pdf,Records-Transmittal-_Delinquent-Licenses.pdf
Records Transmittal-Mobile Fueling License.pdf,Records-Transmittal-Mobile-Fueling-License.pdf
Records Transmittal_Home Inspection License.pdf,Records-Transmittal_Home-Inspection-License.pdf
Records Transmittal_Permit Amendments.pdf,Records-Transmittal_Permit-Amendments.pdf
Records Transmittal_Permit Filing Date.pdf,Records-Transmittal_Permit-Filing-Date.pdf
Records Transmittal_Rat Abatement.pdf,Records-Transmittal_Rat-Abatement.pdf
Reg 1 - Emergency BOH reg adopting yellow phase order with Attachment A.pdf,Reg-1---Emergency-BOH-reg-adopting-yellow-phase-order-with-Attachment-A.pdf
Reg 2 - Approval Memo 2020-10-29.pdf,Reg-2---Approval-Memo-2020-10-29.pdf
Reg 2- Emergency BOH reg adopting mandatory reporting order with Attachment A.pdf,Reg-2--Emergency-BOH-reg-adopting-mandatory-reporting-order-with-Attachment-A.pdf
Reg 3 - Approval Memo 2020.10.29.pdf,Reg-3---Approval-Memo-2020.10.29.pdf
Regs. Office of Human Services.pdf,Regs.-Office-of-Human-Services.pdf
Regulation 1 -- Memo to Records Department 09_24_20.pdf,Regulation-1----Memo-to-Records-Department-09_24_20.pdf
Regulation 3 - Memo to Records-10_29_21 attachments.pdf,Regulation-3---Memo-to-Records-10_29_21-attachments.pdf
Regulation 5 Classification Plan 4-08-19.pdf,Regulation-5-Classification-Plan-4-08-19.pdf
Regulation 8 -- Draft Memo to Records Department 10_23_2020.pdf,Regulation-8----Draft-Memo-to-Records-Department-10_23_2020.pdf
Regulation Addressing Fees for Hauling Permits.pdf,Regulation-Addressing-Fees-for-Hauling-Permits.pdf
Regulation Changes for April 2022.pdf,Regulation-Changes-for-April-2022.pdf
Regulation Changes for July 2023.pdf,Regulation-Changes-for-July-2023.pdf
Regulation Changes for May 2022.pdf,Regulation-Changes-for-May-2022.pdf
Regulation Classification Plan.pdf,Regulation-Classification-Plan.pdf
Regulation FY2021 Final 2020-05-29.pdf,Regulation-FY2021-Final-2020-05-29.pdf
Regulation FY2022 -CFC Adjustment-7.14.2021.pdf,Regulation-FY2022--CFC-Adjustment-7.14.2021.pdf
Regulation No. 8.pdf,Regulation-No.-8.pdf
Regulation Regarding Blood Lead Level Testing in Children_Approved 2.24.2022.pdf,Regulation-Regarding-Blood-Lead-Level-Testing-in-Children_Approved-2.24.2022.pdf
Regulation Relating to Data Collection About Firearm Injury Survivors in Violence Prevention and Intervention Programs .pdf,Regulation-Relating-to-Data-Collection-About-Firearm-Injury-Survivors-in-Violence-Prevention-and-Intervention-Programs-.pdf
Regulation Relating to Drug Overdose.pdf,Regulation-Relating-to-Drug-Overdose.pdf
Regulation Relating to Maternal.pdf,Regulation-Relating-to-Maternal.pdf
Records Cover Memo - Landscaping Regulation - 2022_10_04.pdf,Records-Cover-Memo---Landscaping-Regulation---2022_10_04.pdf
Regulation changes for June 2022.pdf,Regulation-changes-for-June-2022.pdf
Regulation of Business Income and Receipts Tax-103.pdf,Regulation-of-Business-Income-and-Receipts-Tax-103.pdf
Regulation packet - Chapter 6 - 600.1 600.3 600.5 600.12 - signed.pdf,Regulation-packet---Chapter-6---600.1-600.3-600.5-600.12---signed.pdf
Records 7.pdf,Records-7.pdf
Regulations for Temporary Outdoor Dining_2020.08.28.pdf,Regulations-for-Temporary-Outdoor-Dining_2020.08.28.pdf
"Regulations of Water Rate Board, restated with amendment adopted_ 20210908- reaffirmed 20211013.pdf",Regulations-of-Water-Rate-Board--restated-with-amendment-adopted_-20210908--reaffirmed-20211013.pdf
"Regulations of Water Rate Board, restated with amendments adopted 20221109.pdf",Regulations-of-Water-Rate-Board--restated-with-amendments-adopted-20221109.pdf
"Regulations of Water Rate Board, restated with amendments_ adopted 20221109.pdf",Regulations-of-Water-Rate-Board--restated-with-amendments_-adopted-20221109.pdf
Regulations. Update. 2023. 08. 03_V.17.pdf,Regulations.-Update.-2023.-08.-03_V.17.pdf
Regulatory Process COVD19 Proclamation.pdf,Regulatory-Process-COVD19-Proclamation.pdf
Rental License Regulations.pdf,Rental-License-Regulations.pdf
Rescind Declaration of Extraordinary Circumstance.pdf,Rescind-Declaration-of-Extraordinary-Circumstance.pdf
Regulation_ Delinquent Licenses.pdf,Regulation_-Delinquent-Licenses.pdf
Resolution Amending Rate Board Regulations_ 20221109.pdf,Resolution-Amending-Rate-Board-Regulations_-20221109.pdf
Revenue 2-12-18.pdf,Revenue-2-12-18.pdf
Records Transmittal Limited Lodging Hearing Report.pdf,Records-Transmittal-Limited-Lodging-Hearing-Report.pdf
Revenue New Sustainable Businesses 3-9-18.pdf,Revenue-New-Sustainable-Businesses-3-9-18.pdf
Revenue Outdoor Advertising Tax 4-16-18.pdf,Revenue-Outdoor-Advertising-Tax-4-16-18.pdf
Revenue Real Estate Tax Regulation-Section 407 Effective 6-3-19.pdf,Revenue-Real-Estate-Tax-Regulation-Section-407-Effective-6-3-19.pdf
Revenue Income Based Water Rate Assistance Program Regulations.pdf,Revenue-Income-Based-Water-Rate-Assistance-Program-Regulations.pdf
Revenue Regulation Business Income and Receipts Tax-Section 202.pdf,Revenue-Regulation-Business-Income-and-Receipts-Tax-Section-202.pdf
Revised Section 12 Amendments to PCPC Regulations as approved by Commission 09-23-2021.pdf,Revised-Section-12-Amendments-to-PCPC-Regulations-as-approved-by-Commission-09-23-2021.pdf
Revised Streetery Regulations – October 2022.pdf,Revised-Streetery-Regulations---October-2022.pdf
SVN Reg Memo.pdf,SVN-Reg-Memo.pdf
SVN Regulation_Final.pdf,SVN-Regulation_Final.pdf
Sanitation regs-commercial fee update Signed by CW.pdf,Sanitation-regs-commercial-fee-update-Signed-by-CW.pdf
Second Amendment to Reg Governing COVID-19 Vaccines for Healthcare and Higher Ed.pdf,Second-Amendment-to-Reg-Governing-COVID-19-Vaccines-for-Healthcare-and-Higher-Ed.pdf
Second Supplemental Emergency Regulation Governing the Control and Prevention of COVID-19 - approved by BOH and Law.pdf,Second-Supplemental-Emergency-Regulation-Governing-the-Control-and-Prevention-of-COVID-19---approved-by-BOH-and-Law.pdf
Section 12 Regulations Approval - Cover Memo for Records.pdf,Section-12-Regulations-Approval---Cover-Memo-for-Records.pdf
Section 2 General.pdf,Section-2-General.pdf
Section 4 Airfield.pdf,Section-4-Airfield.pdf
Section 9-215 Safety Amendments March 2023.pdf,Section-9-215-Safety-Amendments-March-2023.pdf
Section G.pdf,Section-G.pdf
Sewer and Storm Water Rate Board Report after Hearing.pdf,Sewer-and-Storm-Water-Rate-Board-Report-after-Hearing.pdf
Signed Law Dept Approval Memo - Mobile Food Extension Reg.pdf,Signed-Law-Dept-Approval-Memo---Mobile-Food-Extension-Reg.pdf
Signed Letter to Commissioner Leonard 05-20-20.docx (1).pdf,Signed-Letter-to-Commissioner-Leonard-05-20-20.docx--1-.pdf
Signed Reg - Law-Revenue - COVID 19.pdf,Signed-Reg---Law-Revenue---COVID-19.pdf
Signed Reg Extending Mobile Food Licenses re COVID19.pdf,Signed-Reg-Extending-Mobile-Food-Licenses-re-COVID19.pdf
Signed Rules and Regs Amendment Cover Page-8.2.2021.pdf,Signed-Rules-and-Regs-Amendment-Cover-Page-8.2.2021.pdf
Signed cover memo_Cremation regulation_6.9.2023.pdf,Signed-cover-memo_Cremation-regulation_6.9.2023.pdf
Signed cover memo_Mpox and MIS reporting_6.9.2023.pdf,Signed-cover-memo_Mpox-and-MIS-reporting_6.9.2023.pdf
Signed directive03.19.20 (34898).pdf,Signed-directive03.19.20--34898-.pdf
Revenue Regulation 10-3-22.pdf,Revenue-Regulation-10-3-22.pdf
Solar Incentive Regulations final as amended 2.19.20.pdf,Solar-Incentive-Regulations-final-as-amended-2.19.20.pdf
Solar Incentive- Regulations.pdf,Solar-Incentive--Regulations.pdf
Southeast.pdf,Southeast.pdf
Southwest.pdf,Southwest.pdf
Special Inspections Regulation - 2022_08_03.pdf,Special-Inspections-Regulation---2022_08_03.pdf
Split Zoning Determinations Regulation Final.pdf,Split-Zoning-Determinations-Regulation-Final.pdf
Split Zoning Regulation Approval memo.pdf,Split-Zoning-Regulation-Approval-memo.pdf
Spring Emergency Consolidated BOH Regulation - Approved.pdf,Spring-Emergency-Consolidated-BOH-Regulation---Approved.pdf
Street Dept. Regs. 1-16-15.pdf,Street-Dept.-Regs.-1-16-15.pdf
Street Dept. Regs. 1-9-15.pdf,Street-Dept.-Regs.-1-9-15.pdf
Street Reg.pdf,Street-Reg.pdf
Streets Department Hearing Report.pdf,Streets-Department-Hearing-Report.pdf
Streets Department Reg.pdf,Streets-Department-Reg.pdf
Resolution Amending Rate Board Regulations 20221109.pdf,Resolution-Amending-Rate-Board-Regulations-20221109.pdf
Streets Dept. Reg 11-26-19.pdf,Streets-Dept.-Reg-11-26-19.pdf
Streets Dept. Reg. 6-16-14 2.pdf,Streets-Dept.-Reg.-6-16-14-2.pdf
Streets Dept. Reg. 6-16-14.pdf,Streets-Dept.-Reg.-6-16-14.pdf
Streets Regulations 2.pdf,Streets-Regulations-2.pdf
Subdivision Regulation Approval memo.pdf,Subdivision-Regulation-Approval-memo.pdf
Subdivision regulation changes.pdf,Subdivision-regulation-changes.pdf
Sugar-Sweetened Beverage Tax Regulations.pdf,Sugar-Sweetened-Beverage-Tax-Regulations.pdf
TAP-R Rate Determination 06.16.2021.pdf,TAP-R-Rate-Determination-06.16.2021.pdf
TAP-R Reconciliation Proceeding Formal Notice FINAL.pdf,TAP-R-Reconciliation-Proceeding-Formal-Notice-FINAL.pdf
TAP-R Water Rate Board Rate Determination_Final.pdf,TAP-R-Water-Rate-Board-Rate-Determination_Final.pdf
TJU_FlightPath-4.pdf,TJU_FlightPath-4.pdf
TRB_Emergency_Covid_Regs- Memo.pdf,TRB_Emergency_Covid_Regs--Memo.pdf
Temporary Street and Sidewalk Closures  8-30-18.pdf,Temporary-Street-and-Sidewalk-Closures--8-30-18.pdf
Regulation Relating to Surveillance of Severe Maternal Morbidity_FINAL.pdf,Regulation-Relating-to-Surveillance-of-Severe-Maternal-Morbidity_FINAL.pdf
Streets Department-Amended Right of Way.pdf,Streets-Department-Amended-Right-of-Way.pdf
Solar Incentive Regulations 2.19.2020 amendments redline.pdf,Solar-Incentive-Regulations-2.19.2020-amendments-redline.pdf
TemporaryUse RegCode Final.pdf,TemporaryUse-RegCode-Final.pdf
The Report_.pdf,The-Report_.pdf
Third Amend COVID Vaccines Reg_Final.pdf,Third-Amend-COVID-Vaccines-Reg_Final.pdf
Third Consolidated COVID-19 Regulation Final_Approved 2022.2.24.pdf,Third-Consolidated-COVID-19-Regulation-Final_Approved-2022.2.24.pdf
Third Supplemental Emergency BOH Regulation re Construction Activity.pdf,Third-Supplemental-Emergency-BOH-Regulation-re-Construction-Activity.pdf
Transparency in Business Regulations FINAL.pdf,Transparency-in-Business-Regulations-FINAL.pdf
Temporary uses year extension rev_2.pdf,Temporary-uses-year-extension-rev_2.pdf
Waiver of Interest-Penalty Reg-signed.pdf,Waiver-of-Interest-Penalty-Reg-signed.pdf
Water Commissioners Report Part 1.pdf,Water-Commissioners-Report-Part-1.pdf
Water Commissioners Report Part 2.pdf,Water-Commissioners-Report-Part-2.pdf
Water Dept-Chapter 6 Stormwater 7-2-18.pdf,Water-Dept-Chapter-6-Stormwater-7-2-18.pdf
Water Dept. Reg 03-06-15.pdf,Water-Dept.-Reg-03-06-15.pdf
Water Rate and Charges--.pdf,Water-Rate-and-Charges--.pdf
Temporary uses year extension Dec 2021.pdf,Temporary-uses-year-extension-Dec-2021.pdf
Wayfinding Regs -Public Meeting Notice.pdf,Wayfinding-Regs--Public-Meeting-Notice.pdf
Withdrawal of regulation.pdf,Withdrawal-of-regulation.pdf
Work Hour Regulation.pdf,Work-Hour-Regulation.pdf
ZBA 2001 regs extension_Approval memo.pdf,ZBA-2001-regs-extension_Approval-memo.pdf
ZBA 2021 regs extension revised-2305843009372525564.pdf,ZBA-2021-regs-extension-revised-2305843009372525564.pdf
ZBA Emergency Covid 19 Reg Final.pdf,ZBA-Emergency-Covid-19-Reg-Final.pdf
ZBA Reg Hearing Procedure 2[47152].pdf,ZBA-Reg-Hearing-Procedure-2-47152-.pdf
ZBA Reg Notice and Filing Deadlines Approval Memo.pdf,ZBA-Reg-Notice-and-Filing-Deadlines-Approval-Memo.pdf
ZBA Reg Notice and Filing Deadlines[47151].pdf,ZBA-Reg-Notice-and-Filing-Deadlines-47151-.pdf
ZBA Restart regs extension Approval memo.pdf,ZBA-Restart-regs-extension-Approval-memo.pdf
ZBA Restart regs extension corrected.pdf,ZBA-Restart-regs-extension-corrected.pdf
ZBA extension of Board approvals.pdf,ZBA-extension-of-Board-approvals.pdf
ZBA hearing procedures reg Approval memo.pdf,ZBA-hearing-procedures-reg-Approval-memo.pdf
Zoning Board Approval Reg Approval Letter.pdf,Zoning-Board-Approval-Reg-Approval-Letter.pdf
Zoning Permit Extension Reg Approval Letter.pdf,Zoning-Permit-Extension-Reg-Approval-Letter.pdf
Zoning permits extension regulation.pdf,Zoning-permits-extension-regulation.pdf
_..Exhibit B to AMS Reg VI - AMR VI Risk Assessment Technical Support Document._.pdf.pdf,_..Exhibit-B-to-AMS-Reg-VI---AMR-VI-Risk-Assessment-Technical-Support-Document._.pdf.pdf
Water Sewer and Storm Water Rate Board.pdf,Water-Sewer-and-Storm-Water-Rate-Board.pdf
cover memo Dec 21 2022 Parking.pdf,cover-memo-Dec-21-2022-Parking.pdf
cover memo Feb 2023 Parking .pdf,cover-memo-Feb-2023-Parking-.pdf
cover memo July 2023 Parking .pdf,cover-memo-July-2023-Parking-.pdf
cover memo July and August 2020.pdf,cover-memo-July-and-August-2020.pdf
cover memo June 2023 Parking .pdf,cover-memo-June-2023-Parking-.pdf
_Regulation Packet Chapter 2 - 205.2 - signed.pdf,_Regulation-Packet-Chapter-2---205.2---signed.pdf
cover memo LI reg 12.15.21.pdf,cover-memo-LI-reg-12.15.21.pdf
cover memo Mobile Fuel License.pdf,cover-memo-Mobile-Fuel-License.pdf
cover memo Oct 2022 Parking .pdf,cover-memo-Oct-2022-Parking-.pdf
cover memo PCHR Wage Equity regs .pdf,cover-memo-PCHR-Wage-Equity-regs-.pdf
cover memo Parking.pdf,cover-memo-Parking.pdf
cover memo Third Amend COVID Vaccins Reg.pdf,cover-memo-Third-Amend-COVID-Vaccins-Reg.pdf
cover memo for COVID Joint regs of City Commissioners and Health-.pdf,cover-memo-for-COVID-Joint-regs-of-City-Commissioners-and-Health-.pdf
cover memo re L&I Fee Schedule v2.pdf,cover-memo-re-L-I-Fee-Schedule-v2.pdf
cover memo LI Fee Reg 7.28.22.pdf,cover-memo-LI-Fee-Reg-7.28.22.pdf
UO Emergency Reg 02.18.21.pdf,UO-Emergency-Reg-02.18.21.pdf
Temporary covid-19 reporting amendment_March2020 - approved by BOH.doc.pdf,Temporary-covid-19-reporting-amendment_March2020---approved-by-BOH.doc.pdf
img-328114140-0001.pdf,img-328114140-0001.pdf
